timestamp,open,high,low,close,volume
2025-08-26 00:00:00,0.2317500228704948,0.20977485568918428,0.20977485568918428,0.20977485568918428,3209114651.504627
2025-08-27 00:00:00,0.20977485568918428,0.21848182440389716,0.21848182440389716,0.21848182440389716,2156426666.2800384
2025-08-28 00:00:00,0.21848182440389716,0.2194773258086598,0.2194773258086598,0.2194773258086598,2129501447.3323112
2025-08-29 00:00:00,0.2194773258086598,0.22436553868912731,0.22436553868912731,0.22436553868912731,1798100079.4822326
2025-08-30 00:00:00,0.22436553868912731,0.21412824594263147,0.21412824594263147,0.21412824594263147,2262984917.085615
2025-08-31 00:00:00,0.21412824594263147,0.2158248863195881,0.2158248863195881,0.2158248863195881,953490709.0340126
2025-09-01 00:00:00,0.2158248863195881,0.2138121881539986,0.2138121881539986,0.2138121881539986,980742706.5821915
2025-09-02 00:00:00,0.2138121881539986,0.21012014689720937,0.21012014689720937,0.21012014689720937,2610554715.582383
2025-09-03 00:00:00,0.21012014689720937,0.21481484336477316,0.21481484336477316,0.21481484336477316,1960119906.0495563
2025-09-04 00:00:00,0.21481484336477316,0.22060869712158182,0.22060869712158182,0.22060869712158182,1644323428.7362218
2025-09-05 00:00:00,0.22060869712158182,0.21248433246322776,0.21248433246322776,0.21248433246322776,1348159815.400276
2025-09-06 00:00:00,0.21248433246322776,0.21790522280347202,0.21790522280347202,0.21790522280347202,2080964319.0678818
2025-09-07 00:00:00,0.21790522280347202,0.2160115789297136,0.2160115789297136,0.2160115789297136,1109021902.7686205
2025-09-08 00:00:00,0.2160115789297136,0.22849209307593296,0.22849209307593296,0.22849209307593296,1803098275.17244
2025-09-09 00:00:00,0.22849209307593296,0.24204451984067996,0.24204451984067996,0.24204451984067996,3499691101.119174
2025-09-10 00:00:00,0.24204451984067996,0.24093291427061306,0.24093291427061306,0.24093291427061306,3983679513.3099904
2025-09-11 00:00:00,0.24093291427061306,0.24543876456428945,0.24543876456428945,0.24543876456428945,2768174631.6824803
2025-09-12 00:00:00,0.24543876456428945,0.25568309955896135,0.25568309955896135,0.25568309955896135,3698334549.8680463
2025-09-13 00:00:00,0.25568309955896135,0.27551364279954654,0.27551364279954654,0.27551364279954654,4346151545.9657545
2025-09-14 00:00:00,0.27551364279954654,0.28938440733977444,0.28938440733977444,0.28938440733977444,8814134295.680807
2025-09-15 00:00:00,0.28938440733977444,0.2784558102769998,0.2784558102769998,0.2784558102769998,5536012339.200093
2025-09-16 00:00:00,0.2784558102769998,0.2685387946986924,0.2685387946986924,0.2685387946986924,5596117361.866423
2025-09-17 00:00:00,0.2685387946986924,0.2696531218328301,0.2696531218328301,0.2696531218328301,4041455928.527943
2025-09-18 00:00:00,0.2696531218328301,0.282117441910369,0.282117441910369,0.282117441910369,4796448210.873294
2025-09-19 00:00:00,0.282117441910369,0.2787643266477094,0.2787643266477094,0.2787643266477094,4321656784.85898
2025-09-20 00:00:00,0.2787643266477094,0.26530671371919323,0.26530671371919323,0.26530671371919323,3277904141.6950765
2025-09-21 00:00:00,0.26530671371919323,0.26755567404153896,0.26755567404153896,0.26755567404153896,1792202405.1960874
2025-09-22 00:00:00,0.26755567404153896,0.2613348265545181,0.2613348265545181,0.2613348265545181,1734698906.3081462
2025-09-23 00:00:00,0.2613348265545181,0.24128386887273082,0.24128386887273082,0.24128386887273082,5203576972.387224
2025-09-24 00:00:00,0.24128386887273082,0.23761019733597175,0.23761019733597175,0.23761019733597175,2774165344.545794
2025-09-25 00:00:00,0.23761019733597175,0.2407374057852932,0.2407374057852932,0.2407374057852932,3202133565.311215
2025-09-26 00:00:00,0.2407374057852932,0.22239388412703953,0.22239388412703953,0.22239388412703953,4145472954.1742296
2025-09-27 00:00:00,0.22239388412703953,0.2324576489429464,0.2324576489429464,0.2324576489429464,2901374244.867177
2025-09-28 00:00:00,0.2324576489429464,0.2308267057962403,0.2308267057962403,0.2308267057962403,1270819090.2145033
2025-09-29 00:00:00,0.2308267057962403,0.2373584240120973,0.2373584240120973,0.2373584240120973,1503357189.300699
2025-09-30 00:00:00,0.2373584240120973,0.23517093556073534,0.23517093556073534,0.23517093556073534,2294600863.467682
2025-10-01 00:00:00,0.23517093556073534,0.2327703853015738,0.2327703853015738,0.2327703853015738,2028125144.741923
2025-10-02 00:00:00,0.2327703853015738,0.24806693017750128,0.24806693017750128,0.24806693017750128,2779083637.1088796
2025-10-03 00:00:00,0.24806693017750128,0.2617674571494343,0.2617674571494343,0.2617674571494343,3461397003.0761466
2025-10-04 00:00:00,0.2617674571494343,0.2585990689382798,0.2585990689382798,0.2585990689382798,3163596710.6928363
2025-10-05 00:00:00,0.2585990689382798,0.25088714295062026,0.25088714295062026,0.25088714295062026,1913004411.6609137
2025-10-06 00:00:00,0.25088714295062026,0.25296284027536836,0.25296284027536836,0.25296284027536836,3110470554.8030787
2025-10-07 00:00:00,0.25296284027536836,0.2663063497515599,0.2663063497515599,0.2663063497515599,3799101519.920578
2025-10-08 00:00:00,0.2663063497515599,0.2474019998363525,0.2474019998363525,0.2474019998363525,3858405947.0936546
2025-10-09 00:00:00,0.2474019998363525,0.2554779705215659,0.2554779705215659,0.2554779705215659,2833194614.214027
2025-10-10 00:00:00,0.2554779705215659,0.24844379648914036,0.24844379648914036,0.24844379648914036,2920843495.681609
2025-10-11 00:00:00,0.24844379648914036,0.19398560680787477,0.19398560680787477,0.19398560680787477,8100992365.578244
2025-10-12 00:00:00,0.19398560680787477,0.18563301824171755,0.18563301824171755,0.18563301824171755,6261439168.809738
2025-10-13 00:00:00,0.18563301824171755,0.20753659744853606,0.20753659744853606,0.20753659744853606,4841592543.587542
2025-10-14 00:00:00,0.20753659744853606,0.21394989838012946,0.21394989838012946,0.21394989838012946,4517341896.36684
2025-10-15 00:00:00,0.21394989838012946,0.20468099791201283,0.20468099791201283,0.20468099791201283,4523252918.613466
2025-10-16 00:00:00,0.20468099791201283,0.196125970301963,0.196125970301963,0.196125970301963,2627147443.7439065
2025-10-17 00:00:00,0.196125970301963,0.1882065213549952,0.1882065213549952,0.1882065213549952,3241355827.074683
2025-10-18 00:00:00,0.1882065213549952,0.18491410819207602,0.18491410819207602,0.18491410819207602,3111350004.410424
2025-10-19 00:00:00,0.18491410819207602,0.18954325759734506,0.18954325759734506,0.18954325759734506,1190809147.2150729
2025-10-20 00:00:00,0.18954325759734506,0.19520501124976605,0.19520501124976605,0.19520501124976605,1874656604.6280694
2025-10-21 00:00:00,0.19520501124976605,0.19996595879779044,0.19996595879779044,0.19996595879779044,1988836300.0409455
2025-10-22 00:00:00,0.19996595879779044,0.19449991155015053,0.19449991155015053,0.19449991155015053,2606141928.3068
2025-10-23 00:00:00,0.19449991155015053,0.19001323956155677,0.19001323956155677,0.19001323956155677,2371226307.507437
2025-10-23 14:27:44,0.19001323956155677,0.19360842288530808,0.19360842288530808,0.19360842288530808,2163117321.5606804
